Id,WnvPresent
237,0.014
238,0.014
239,0.014
240,0.014
241,0.0040000000000000001
242,0.0030000000000000001
243,0.001
244,0.001
245,0.001
246,0.001
247,0.001
248,0.001
249,0.0040000000000000001
250,0.0030000000000000001
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.002
258,0.002
259,0.002
260,0.002
261,0.002
262,0.002
263,0.002
264,0.002
265,0.0050000000000000001
266,0.002
267,0.002
268,0.002
269,0.002
270,0.002
271,0.002
272,0.002
273,0.0060000000000000001
274,0.0040000000000000001
275,0.0040000000000000001
276,0.0040000000000000001
277,0.0040000000000000001
278,0.0040000000000000001
279,0.0040000000000000001
280,0.0040000000000000001
281,0.0030000000000000001
282,0.0040000000000000001
283,0.0030000000000000001
284,0.0030000000000000001
285,0.0030000000000000001
286,0.0030000000000000001
287,0.0030000000000000001
288,0.0030000000000000001
289,0.0050000000000000001
290,0.0060000000000000001
291,0.0050000000000000001
292,0.0050000000000000001
293,0.0050000000000000001
294,0.0050000000000000001
295,0.0050000000000000001
296,0.0050000000000000001
297,0.0089999999999999993
298,0.0050000000000000001
299,0.0030000000000000001
300,0.0030000000000000001
301,0.0030000000000000001
302,0.0030000000000000001
303,0.0030000000000000001
304,0.0030000000000000001
305,0.01
306,0.0050000000000000001
307,0.0050000000000000001
308,0.0050000000000000001
309,0.0050000000000000001
310,0.0050000000000000001
311,0.0050000000000000001
312,0.0050000000000000001
313,0.002
314,0.002
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0080000000000000002
322,0.0060000000000000001
323,0.0050000000000000001
324,0.0060000000000000001
325,0.0060000000000000001
326,0.0060000000000000001
327,0.0050000000000000001
328,0.0060000000000000001
329,0.0030000000000000001
330,0.0040000000000000001
331,0.0030000000000000001
332,0.0030000000000000001
333,0.0030000000000000001
334,0.0030000000000000001
335,0.0030000000000000001
336,0.0030000000000000001
337,0.0060000000000000001
338,0.0050000000000000001
339,0.0030000000000000001
340,0.0030000000000000001
341,0.0030000000000000001
342,0.0030000000000000001
343,0.0030000000000000001
344,0.0030000000000000001
345,0.0080000000000000002
346,0.0050000000000000001
347,0.0050000000000000001
348,0.0050000000000000001
349,0.0050000000000000001
350,0.0050000000000000001
351,0.0050000000000000001
352,0.0050000000000000001
353,0.0040000000000000001
354,0.002
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.002
362,0.001
363,0.001
364,0.001
365,0.001
366,0.001
367,0.001
368,0.001
369,0.0040000000000000001
370,0.0030000000000000001
371,0.001
372,0.001
373,0.001
374,0.001
375,0.001
376,0.001
377,0.017000000000000001
378,0.012999999999999999
379,0.014999999999999999
380,0.014999999999999999
381,0.014999999999999999
382,0.014999999999999999
383,0.014999999999999999
384,0.014999999999999999
385,0.014
386,0.010999999999999999
387,0.01
388,0.01
389,0.01
390,0.01
391,0.01
392,0.01
393,0.0040000000000000001
394,0.0030000000000000001
395,0.002
396,0.002
397,0.002
398,0.002
399,0.002
400,0.002
401,0.0030000000000000001
402,0.002
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0040000000000000001
410,0.0040000000000000001
411,0.002
412,0.002
413,0.002
414,0.002
415,0.002
416,0.002
417,0.010999999999999999
418,0.010999999999999999
419,0.0080000000000000002
420,0.01
421,0.01
422,0.01
423,0.0080000000000000002
424,0.01
425,0.0040000000000000001
426,0.002
427,0.002
428,0.002
429,0.002
430,0.002
431,0.002
432,0.002
433,0.0070000000000000001
434,0.0030000000000000001
435,0.0030000000000000001
436,0.0030000000000000001
437,0.0030000000000000001
438,0.0030000000000000001
439,0.0030000000000000001
440,0.0030000000000000001
441,0.016
442,0.012999999999999999
443,0.012999999999999999
444,0.014
445,0.014
446,0.014
447,0.012999999999999999
448,0.014
449,0.014
450,0.012
451,0.0089999999999999993
452,0.010999999999999999
453,0.010999999999999999
454,0.010999999999999999
455,0.0089999999999999993
456,0.010999999999999999
457,0.0050000000000000001
458,0.0050000000000000001
459,0.0050000000000000001
460,0.0050000000000000001
461,0.0050000000000000001
462,0.0050000000000000001
463,0.0050000000000000001
464,0.0050000000000000001
465,0.002
466,0.0030000000000000001
467,0.0030000000000000001
468,0.002
469,0.002
470,0.002
471,0.0030000000000000001
472,0.002
473,0.0030000000000000001
474,0.001
475,0.001
476,0.001
477,0.001
478,0.001
479,0.001
480,0.001
481,0.0050000000000000001
482,0.0040000000000000001
483,0.002
484,0.002
485,0.002
486,0.002
487,0.002
488,0.002
489,0.0060000000000000001
490,0.0060000000000000001
491,0.0050000000000000001
492,0.0050000000000000001
493,0.0050000000000000001
494,0.0050000000000000001
495,0.0050000000000000001
496,0.0050000000000000001
497,0.016
498,0.014
499,0.01
500,0.010999999999999999
501,0.010999999999999999
502,0.010999999999999999
503,0.01
504,0.010999999999999999
505,0.0050000000000000001
506,0.0080000000000000002
507,0.0080000000000000002
508,0.0070000000000000001
509,0.0070000000000000001
510,0.0070000000000000001
511,0.0080000000000000002
512,0.0070000000000000001
513,0.0050000000000000001
514,0.0
515,0.0
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0060000000000000001
522,0.0030000000000000001
523,0.0040000000000000001
524,0.0040000000000000001
525,0.0040000000000000001
526,0.0040000000000000001
527,0.0040000000000000001
528,0.0040000000000000001
529,0.0040000000000000001
530,0.0030000000000000001
531,0.001
532,0.001
533,0.001
534,0.001
535,0.001
536,0.001
537,0.0040000000000000001
538,0.0030000000000000001
539,0.001
540,0.001
541,0.001
542,0.001
543,0.001
544,0.001
545,0.0070000000000000001
546,0.0040000000000000001
547,0.0030000000000000001
548,0.0030000000000000001
549,0.0030000000000000001
550,0.0030000000000000001
551,0.0030000000000000001
552,0.0030000000000000001
553,0.0089999999999999993
554,0.0080000000000000002
555,0.0060000000000000001
556,0.0070000000000000001
557,0.0070000000000000001
558,0.0070000000000000001
559,0.0060000000000000001
560,0.0070000000000000001
561,0.0040000000000000001
562,0.0030000000000000001
563,0.001
564,0.001
565,0.001
566,0.001
567,0.001
568,0.001
569,0.028000000000000001
570,0.028000000000000001
571,0.023
572,0.023
573,0.025000000000000001
574,0.025000000000000001
575,0.021999999999999999
576,0.025000000000000001
577,0.0060000000000000001
578,0.0050000000000000001
579,0.002
580,0.002
581,0.002
582,0.002
583,0.002
584,0.002
585,0.0060000000000000001
586,0.0050000000000000001
587,0.002
588,0.002
589,0.002
590,0.002
591,0.002
592,0.002
593,0.0070000000000000001
594,0.0060000000000000001
595,0.0050000000000000001
596,0.0050000000000000001
597,0.0050000000000000001
598,0.0050000000000000001
599,0.0050000000000000001
600,0.0050000000000000001
601,0.0070000000000000001
602,0.0060000000000000001
603,0.0050000000000000001
604,0.0050000000000000001
605,0.0050000000000000001
606,0.0050000000000000001
607,0.0050000000000000001
608,0.0050000000000000001
609,0.0060000000000000001
610,0.0040000000000000001
611,0.0030000000000000001
612,0.0030000000000000001
613,0.0030000000000000001
614,0.0030000000000000001
615,0.0030000000000000001
616,0.0030000000000000001
617,0.0030000000000000001
618,0.002
619,0.001
620,0.001
621,0.001
622,0.001
623,0.001
624,0.001
625,0.0060000000000000001
626,0.0040000000000000001
627,0.0040000000000000001
628,0.0040000000000000001
629,0.0040000000000000001
630,0.0040000000000000001
631,0.0040000000000000001
632,0.0040000000000000001
633,0.0030000000000000001
634,0.002
635,0.0
636,0.0
637,0.0
638,0.0
639,0.0
640,0.0
641,0.0070000000000000001
642,0.0060000000000000001
643,0.0060000000000000001
644,0.0050000000000000001
645,0.0050000000000000001
646,0.0050000000000000001
647,0.0060000000000000001
648,0.0050000000000000001
649,0.0030000000000000001
650,0.002
651,0.001
652,0.001
653,0.001
654,0.001
655,0.001
656,0.001
657,0.0060000000000000001
658,0.0050000000000000001
659,0.002
660,0.002
661,0.002
662,0.002
663,0.002
664,0.002
665,0.0089999999999999993
666,0.012
667,0.0089999999999999993
668,0.01
669,0.01
670,0.01
671,0.0089999999999999993
672,0.01
673,0.0070000000000000001
674,0.0040000000000000001
675,0.0050000000000000001
676,0.0050000000000000001
677,0.0050000000000000001
678,0.0050000000000000001
679,0.0050000000000000001
680,0.0050000000000000001
681,0.002
682,0.0030000000000000001
683,0.0040000000000000001
684,0.002
685,0.002
686,0.002
687,0.0040000000000000001
688,0.002
689,0.002
690,0.0030000000000000001
691,0.002
692,0.002
693,0.002
694,0.002
695,0.002
696,0.002
697,0.0030000000000000001
698,0.0030000000000000001
699,0.0050000000000000001
700,0.0030000000000000001
701,0.0030000000000000001
702,0.0030000000000000001
703,0.0050000000000000001
704,0.0030000000000000001
705,0.0030000000000000001
706,0.0040000000000000001
707,0.0040000000000000001
708,0.0030000000000000001
709,0.0030000000000000001
710,0.0030000000000000001
711,0.0040000000000000001
712,0.0030000000000000001
713,0.002
714,0.002
715,0.002
716,0.002
717,0.002
718,0.002
719,0.002
720,0.002
721,0.0040000000000000001
722,0.0030000000000000001
723,0.0030000000000000001
724,0.0030000000000000001
725,0.0030000000000000001
726,0.0030000000000000001
727,0.0030000000000000001
728,0.0030000000000000001
729,0.0040000000000000001
730,0.0030000000000000001
731,0.0030000000000000001
732,0.0030000000000000001
733,0.0030000000000000001
734,0.0030000000000000001
735,0.0030000000000000001
736,0.0030000000000000001
737,0.002
738,0.0030000000000000001
739,0.0040000000000000001
740,0.002
741,0.002
742,0.002
743,0.0040000000000000001
744,0.002
745,0.0040000000000000001
746,0.0030000000000000001
747,0.002
748,0.002
749,0.002
750,0.002
751,0.002
752,0.002
753,0.0040000000000000001
754,0.002
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,0.0050000000000000001
762,0.0040000000000000001
763,0.0030000000000000001
764,0.0030000000000000001
765,0.0030000000000000001
766,0.0030000000000000001
767,0.0030000000000000001
768,0.0030000000000000001
769,0.012999999999999999
770,0.0080000000000000002
771,0.0089999999999999993
772,0.0080000000000000002
773,0.0080000000000000002
774,0.0080000000000000002
775,0.0089999999999999993
776,0.0080000000000000002
777,0.012999999999999999
778,0.01
779,0.010999999999999999
780,0.01
781,0.01
782,0.01
783,0.010999999999999999
784,0.01
785,0.01
786,0.0089999999999999993
787,0.01
788,0.01
789,0.01
790,0.01
791,0.01
792,0.01
793,0.0050000000000000001
794,0.0040000000000000001
795,0.0050000000000000001
796,0.0040000000000000001
797,0.0040000000000000001
798,0.0040000000000000001
799,0.0050000000000000001
800,0.0040000000000000001
801,0.0060000000000000001
802,0.0050000000000000001
803,0.0060000000000000001
804,0.0050000000000000001
805,0.0050000000000000001
806,0.0050000000000000001
807,0.0060000000000000001
808,0.0050000000000000001
809,0.014999999999999999
810,0.012
811,0.012999999999999999
812,0.010999999999999999
813,0.010999999999999999
814,0.010999999999999999
815,0.012999999999999999
816,0.010999999999999999
817,0.021000000000000001
818,0.012999999999999999
819,0.012
820,0.012999999999999999
821,0.012999999999999999
822,0.012999999999999999
823,0.012
824,0.012999999999999999
825,0.002
826,0.0030000000000000001
827,0.0040000000000000001
828,0.002
829,0.002
830,0.002
831,0.0040000000000000001
832,0.002
833,0.0060000000000000001
834,0.0080000000000000002
835,0.0070000000000000001
836,0.0070000000000000001
837,0.0070000000000000001
838,0.0070000000000000001
839,0.0070000000000000001
840,0.0070000000000000001
841,0.0040000000000000001
842,0.0030000000000000001
843,0.002
844,0.002
845,0.002
846,0.002
847,0.002
848,0.002
849,0.0040000000000000001
850,0.0030000000000000001
851,0.002
852,0.002
853,0.002
854,0.002
855,0.002
856,0.002
857,0.0089999999999999993
858,0.0080000000000000002
859,0.0070000000000000001
860,0.0080000000000000002
861,0.0080000000000000002
862,0.0080000000000000002
863,0.0070000000000000001
864,0.0080000000000000002
865,0.0040000000000000001
866,0.0030000000000000001
867,0.0050000000000000001
868,0.0040000000000000001
869,0.0040000000000000001
870,0.0040000000000000001
871,0.0050000000000000001
872,0.0040000000000000001
873,0.02
874,0.010999999999999999
875,0.012
876,0.012
877,0.012
878,0.012
879,0.012
880,0.012
881,0.012999999999999999
882,0.012
883,0.0089999999999999993
884,0.01
885,0.01
886,0.01
887,0.0089999999999999993
888,0.01
889,0.0070000000000000001
890,0.0080000000000000002
891,0.0089999999999999993
892,0.0089999999999999993
893,0.0089999999999999993
894,0.0089999999999999993
895,0.0089999999999999993
896,0.0089999999999999993
897,0.0050000000000000001
898,0.0030000000000000001
899,0.002
900,0.002
901,0.002
902,0.002
903,0.002
904,0.002
905,0.0030000000000000001
906,0.002
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.002
914,0.0030000000000000001
915,0.002
916,0.002
917,0.002
918,0.002
919,0.002
920,0.002
921,0.012999999999999999
922,0.0070000000000000001
923,0.0080000000000000002
924,0.0070000000000000001
925,0.0070000000000000001
926,0.0070000000000000001
927,0.0080000000000000002
928,0.0070000000000000001
929,0.034000000000000002
930,0.025999999999999999
931,0.035000000000000003
932,0.025000000000000001
933,0.027
934,0.027
935,0.034000000000000002
936,0.027
937,0.025000000000000001
938,0.014999999999999999
939,0.02
940,0.017999999999999999
941,0.017999999999999999
942,0.017999999999999999
943,0.02
944,0.017999999999999999
945,0.010999999999999999
946,0.012
947,0.0080000000000000002
948,0.01
949,0.01
950,0.01
951,0.0080000000000000002
952,0.01
953,0.0060000000000000001
954,0.0040000000000000001
955,0.0050000000000000001
956,0.0050000000000000001
957,0.0050000000000000001
958,0.0050000000000000001
959,0.0050000000000000001
960,0.0050000000000000001
961,0.0060000000000000001
962,0.002
963,0.0030000000000000001
964,0.0030000000000000001
965,0.0030000000000000001
966,0.0030000000000000001
967,0.0030000000000000001
968,0.0030000000000000001
969,0.012999999999999999
970,0.0089999999999999993
971,0.0080000000000000002
972,0.0089999999999999993
973,0.0089999999999999993
974,0.0089999999999999993
975,0.0080000000000000002
976,0.0089999999999999993
977,0.0070000000000000001
978,0.0050000000000000001
979,0.0070000000000000001
980,0.0060000000000000001
981,0.0050000000000000001
982,0.0060000000000000001
983,0.0070000000000000001
984,0.0060000000000000001
985,0.010999999999999999
986,0.010999999999999999
987,0.010999999999999999
988,0.010999999999999999
989,0.010999999999999999
990,0.010999999999999999
991,0.010999999999999999
992,0.010999999999999999
993,0.01
994,0.0089999999999999993
995,0.0089999999999999993
996,0.0080000000000000002
997,0.0080000000000000002
998,0.0080000000000000002
999,0.0089999999999999993
1000,0.0080000000000000002
1001,0.0040000000000000001
1002,0.002
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0040000000000000001
1010,0.0030000000000000001
1011,0.002
1012,0.002
1013,0.002
1014,0.002
1015,0.002
1016,0.002
1017,0.0040000000000000001
1018,0.002
1019,0.002
1020,0.002
1021,0.002
1022,0.002
1023,0.002
1024,0.002
1025,0.002
1026,0.002
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0060000000000000001
1034,0.010999999999999999
1035,0.0060000000000000001
1036,0.0089999999999999993
1037,0.0089999999999999993
1038,0.0089999999999999993
1039,0.0060000000000000001
1040,0.0089999999999999993
1041,0.0030000000000000001
1042,0.0030000000000000001
1043,0.002
1044,0.001
1045,0.001
1046,0.001
1047,0.002
1048,0.001
1049,0.0040000000000000001
1050,0.0050000000000000001
1051,0.002
1052,0.002
1053,0.002
1054,0.002
1055,0.002
1056,0.002
1057,0.0030000000000000001
1058,0.0040000000000000001
1059,0.0030000000000000001
1060,0.0030000000000000001
1061,0.0030000000000000001
1062,0.0030000000000000001
1063,0.0030000000000000001
1064,0.0030000000000000001
1065,0.0030000000000000001
1066,0.0030000000000000001
1067,0.002
1068,0.002
1069,0.002
1070,0.002
1071,0.002
1072,0.002
1073,0.0040000000000000001
1074,0.002
1075,0.0030000000000000001
1076,0.0030000000000000001
1077,0.0030000000000000001
1078,0.0030000000000000001
1079,0.0030000000000000001
1080,0.0030000000000000001
1081,0.0070000000000000001
1082,0.0030000000000000001
1083,0.001
1084,0.001
1085,0.001
1086,0.001
1087,0.001
1088,0.001
1089,0.0050000000000000001
1090,0.0040000000000000001
1091,0.001
1092,0.001
1093,0.001
1094,0.001
1095,0.001
1096,0.001
1097,0.029000000000000001
1098,0.027
1099,0.021000000000000001
1100,0.021000000000000001
1101,0.023
1102,0.023
1103,0.02
1104,0.023
1105,0.0040000000000000001
1106,0.0040000000000000001
1107,0.0030000000000000001
1108,0.0030000000000000001
1109,0.0030000000000000001
1110,0.0030000000000000001
1111,0.0030000000000000001
1112,0.0030000000000000001
1113,0.0040000000000000001
1114,0.0050000000000000001
1115,0.0030000000000000001
1116,0.0030000000000000001
1117,0.0030000000000000001
1118,0.0030000000000000001
1119,0.0030000000000000001
1120,0.0030000000000000001
1121,0.0030000000000000001
1122,0.002
1123,0.001
1124,0.001
1125,0.001
1126,0.001
1127,0.001
1128,0.001
1129,0.0030000000000000001
1130,0.0030000000000000001
1131,0.001
1132,0.001
1133,0.001
1134,0.001
1135,0.001
1136,0.001
1137,0.0050000000000000001
1138,0.0050000000000000001
1139,0.0030000000000000001
1140,0.0030000000000000001
1141,0.0030000000000000001
1142,0.0030000000000000001
1143,0.0030000000000000001
1144,0.0030000000000000001
1145,0.0040000000000000001
1146,0.0030000000000000001
1147,0.001
1148,0.001
1149,0.001
1150,0.001
1151,0.001
1152,0.001
1153,0.0060000000000000001
1154,0.0060000000000000001
1155,0.0040000000000000001
1156,0.0040000000000000001
1157,0.0040000000000000001
1158,0.0040000000000000001
1159,0.0040000000000000001
1160,0.0040000000000000001
1161,0.0040000000000000001
1162,0.0040000000000000001
1163,0.002
1164,0.002
1165,0.002
1166,0.002
1167,0.002
1168,0.002
1169,0.0050000000000000001
1170,0.0030000000000000001
1171,0.0030000000000000001
1172,0.0030000000000000001
1173,0.0030000000000000001
1174,0.0030000000000000001
1175,0.0030000000000000001
1176,0.0030000000000000001
1177,0.0040000000000000001
1178,0.0040000000000000001
1179,0.002
1180,0.002
1181,0.002
1182,0.002
1183,0.002
1184,0.002
1185,0.0089999999999999993
1186,0.01
1187,0.0060000000000000001
1188,0.0080000000000000002
1189,0.0080000000000000002
1190,0.0080000000000000002
1191,0.0060000000000000001
1192,0.0080000000000000002
1193,0.0060000000000000001
1194,0.0060000000000000001
1195,0.0060000000000000001
1196,0.0060000000000000001
1197,0.0060000000000000001
1198,0.0060000000000000001
1199,0.0060000000000000001
1200,0.0060000000000000001
1201,0.0040000000000000001
1202,0.0040000000000000001
1203,0.0030000000000000001
1204,0.0030000000000000001
1205,0.0030000000000000001
1206,0.0030000000000000001
1207,0.0030000000000000001
1208,0.0030000000000000001
1209,0.027
1210,0.021999999999999999
1211,0.017000000000000001
1212,0.02
1213,0.02
1214,0.02
1215,0.017000000000000001
1216,0.02
1217,0.0060000000000000001
1218,0.01
1219,0.0080000000000000002
1220,0.0060000000000000001
1221,0.0060000000000000001
1222,0.0060000000000000001
1223,0.0070000000000000001
1224,0.0060000000000000001
1225,0.01
1226,0.012999999999999999
1227,0.012
1228,0.01
1229,0.01
1230,0.01
1231,0.010999999999999999
1232,0.01
1233,0.0089999999999999993
1234,0.0080000000000000002
1235,0.0080000000000000002
1236,0.0070000000000000001
1237,0.0070000000000000001
1238,0.0070000000000000001
1239,0.0089999999999999993
1240,0.0070000000000000001
1241,0.014999999999999999
1242,0.0089999999999999993
1243,0.01
1244,0.0089999999999999993
1245,0.0089999999999999993
1246,0.0089999999999999993
1247,0.012
1248,0.0089999999999999993
1249,0.0089999999999999993
1250,0.0060000000000000001
1251,0.0070000000000000001
1252,0.0050000000000000001
1253,0.0050000000000000001
1254,0.0050000000000000001
1255,0.0070000000000000001
1256,0.0050000000000000001
1257,0.01
1258,0.0060000000000000001
1259,0.0070000000000000001
1260,0.0050000000000000001
1261,0.0050000000000000001
1262,0.0050000000000000001
1263,0.0070000000000000001
1264,0.0050000000000000001
1265,0.0080000000000000002
1266,0.0080000000000000002
1267,0.0080000000000000002
1268,0.0080000000000000002
1269,0.0080000000000000002
1270,0.0080000000000000002
1271,0.01
1272,0.0080000000000000002
1273,0.021000000000000001
1274,0.019
1275,0.014999999999999999
1276,0.014
1277,0.014
1278,0.014
1279,0.014999999999999999
1280,0.014
1281,0.023
1282,0.021000000000000001
1283,0.017000000000000001
1284,0.017999999999999999
1285,0.017000000000000001
1286,0.017999999999999999
1287,0.017000000000000001
1288,0.017999999999999999
1289,0.01
1290,0.0060000000000000001
1291,0.0070000000000000001
1292,0.0050000000000000001
1293,0.0050000000000000001
1294,0.0050000000000000001
1295,0.0070000000000000001
1296,0.0050000000000000001
1297,0.017999999999999999
1298,0.012999999999999999
1299,0.014999999999999999
1300,0.014
1301,0.012999999999999999
1302,0.014
1303,0.016
1304,0.014
1305,0.012999999999999999
1306,0.010999999999999999
1307,0.01
1308,0.0089999999999999993
1309,0.0089999999999999993
1310,0.0089999999999999993
1311,0.01
1312,0.0089999999999999993
1313,0.0089999999999999993
1314,0.0080000000000000002
1315,0.0080000000000000002
1316,0.0080000000000000002
1317,0.0080000000000000002
1318,0.0080000000000000002
1319,0.01
1320,0.0080000000000000002
1321,0.0060000000000000001
1322,0.0089999999999999993
1323,0.0089999999999999993
1324,0.0070000000000000001
1325,0.0070000000000000001
1326,0.0070000000000000001
1327,0.0080000000000000002
1328,0.0070000000000000001
1329,0.0089999999999999993
1330,0.01
1331,0.0089999999999999993
1332,0.0060000000000000001
1333,0.0060000000000000001
1334,0.0060000000000000001
1335,0.0080000000000000002
1336,0.0060000000000000001
1337,0.010999999999999999
1338,0.0080000000000000002
1339,0.0070000000000000001
1340,0.0070000000000000001
1341,0.0070000000000000001
1342,0.0070000000000000001
1343,0.0080000000000000002
1344,0.0070000000000000001
1345,0.017999999999999999
1346,0.010999999999999999
1347,0.012
1348,0.010999999999999999
1349,0.010999999999999999
1350,0.010999999999999999
1351,0.012
1352,0.010999999999999999
1353,0.075999999999999998
1354,0.070000000000000007
1355,0.066000000000000003
1356,0.058000000000000003
1357,0.062
1358,0.062
1359,0.065000000000000002
1360,0.060999999999999999
1361,0.021999999999999999
1362,0.014999999999999999
1363,0.014
1364,0.012
1365,0.012
1366,0.012
1367,0.012999999999999999
1368,0.012
1369,0.024
1370,0.024
1371,0.019
1372,0.021000000000000001
1373,0.021000000000000001
1374,0.021000000000000001
1375,0.02
1376,0.021000000000000001
1377,0.012999999999999999
1378,0.012999999999999999
1379,0.012
1380,0.01
1381,0.01
1382,0.01
1383,0.012
1384,0.01
1385,0.0070000000000000001
1386,0.0080000000000000002
1387,0.0070000000000000001
1388,0.0050000000000000001
1389,0.0050000000000000001
1390,0.0050000000000000001
1391,0.0060000000000000001
1392,0.0050000000000000001
1393,0.01
1394,0.0089999999999999993
1395,0.0080000000000000002
1396,0.0089999999999999993
1397,0.0089999999999999993
1398,0.0089999999999999993
1399,0.0089999999999999993
1400,0.0089999999999999993
1401,0.01
1402,0.0080000000000000002
1403,0.0070000000000000001
1404,0.0060000000000000001
1405,0.0060000000000000001
1406,0.0060000000000000001
